Expense ID,Description,Cost,Currency Code,Date,Created By,expense_type
3289770780,"Room keys duplication lock,,,",496.56,INR,2023-06-15T16:08:05Z,Aditi Singh,miscellaneous
3289183542,petrol sat.,311.36,INR,2023-04-23T02:34:33Z,Aditi Singh,transportation
3287910966,uber to eaxm center fare,171.72,INR,2025-01-29T12:31:15Z,Dingal,education
3286920997,gym protein shake canteen - split,385.02,INR,2025-01-19T15:35:44Z,Siddharth Shukla,food
3287964875,texttbook,437.33,INR,2023-07-18T09:39:03Z,Ronak Khemka,education
3280227490,Auto fare to mall,270.56,INR,2023-03-29T09:26:10Z,Suhani Gupta,transportation
3286253704,chaat papdi street foood,1069.36,INR,2023-05-15T00:50:49Z,Ronak Khemka,food
3287131658,Uber discount ride!!,181.05,INR,2024-06-20T17:07:11Z,saumya bansal,transportation
3287093060,academic book purchase,237.98,INR,2024-07-19T07:39:16Z,Aditi Singh,education
3285353825,Bus ticket to cty center,185.8,INR,2023-03-13T09:44:53Z,saumya bansal,transportation
3282754753,coursera subscription payment monthly,516.18,INR,2024-11-26T04:59:27Z,Raina,education
3284675146,Repayyment for cab share,1098.77,INR,2024-11-14T04:27:40Z,Dingal,payment
3287743860,received wed,59.1,INR,2023-04-27T10:25:55Z,Rohil Chaturvedi,payment
3289357426,Movie ticket bookmyshow cinema,2483.68,INR,2023-10-10T22:43:27Z,Aditi Singh,entertainment
3282635686,stationary shop patm bill,181.37,INR,2023-03-30T02:53:13Z,Prajwal sharma,education
3282731255,IPL match tickets stadium,1468.31,INR,2025-05-31T17:05:21Z,Raina,entertainment
3289721992,assignment,452.84,INR,2023-07-12T17:14:25Z,Rahul Pardasani,education
3284036852,WAFFLES AT CP,890.09,INR,2023-12-11T16:45:32Z,Rahul Pardasani,food
2533283353,Lunch with group at Burger King,1208.72,INR,2024-06-21T13:36:47Z,Rahul Pardasani,food
3283591286,Chai and samosa at canteen.,1191.53,INR,2024-05-11T03:05:29Z,Rohil Chaturvedi,food
3284660573,paid for lab manual binding,238.86,INR,2023-02-28T16:11:35Z,Rohil Chaturvedi,education
3281422699,pending,1625.07,INR,2023-01-23T03:06:45Z,Aditi Singh,miscellaneous
3284981059,bowling,652.86,USD,2023-06-11T21:20:34Z,Dingal,entertainment
3282537903,CLEARED,1551.72,INR,2025-04-20T03:55:50Z,Siddharth Shukla,payment
3283862318,SENT MNOEY VIA PAYTM WALLET,1601.61,INR,2025-01-03T20:12:06Z,Dingal,payment
3288984267,MOBILE PHONE PREPAID RECHARGE - split,1288.28,INR,2023-02-12T08:52:18Z,Prajwal sharma,miscellaneous
3286182618,Metro pass ride,245.76,INR,2023-04-11T05:22:56Z,Raina,transportation
3281847962,room rent payment settlement,1705.61,INR,2024-09-15T05:10:28Z,Aditi Singh,payment
3287001980,Coursera specialiation monthly fee,175.84,INR,2025-02-24T23:46:28Z,Dingal,education
3281565025,Transfer to account cleared,326.29,INR,2024-12-12T12:35:42Z,Prajwal sharma,payment
3139628296,Sandwich and fruit pack,188.52,INR,2024-08-23T06:00:16Z,Raina,food
3283188031,today morning,631.86,INR,2024-10-03T04:11:28Z,Prajwal sharma,entertainment
3289870372,Electricity blil share apartment,236.62,INR,2024-07-10T16:28:14Z,Rahul Pardasani,miscellaneous
3285390607,check later,214.84,INR,2023-06-10T00:01:05Z,Suhani Gupta,transportation
3283125141,CEARED ALL PENDING DEBTS SPLITWISE,1067.09,INR,2023-04-11T14:04:41Z,Aditi Singh,payment
3283337205,Cleared balance on Splitwise app...,2579.69,INR,2024-05-01T17:45:43Z,Rohil Chaturvedi,payment
3282527247,Samosa chi party canteen,371.2,INR,2025-02-18T00:55:58Z,Siddharth Shukla,food
3289098998,SAMOSA CHHAI PARTY CANTEEN,1490.69,INR,2024-09-11T10:55:28Z,Prajwal sharma,food
3286244824,earphones,1353.66,INR,2023-01-29T16:51:58Z,Suhani Gupta,miscellaneous
3282910362,IPL match tickets stadium,2836.6,INR,2023-11-08T03:21:04Z,Rahul Pardasani,entertainment
3288847803,monthly,1520.77,INR,2025-02-12T18:48:54Z,Aditi Singh,entertainment
3282350237,mcd,378.96,INR,2024-04-29T09:30:30Z,saumya bansal,food
3284535743,WiFi internet monthly broadband bill,1061.44,INR,2025-02-28T11:46:00Z,Prajwal sharma,miscellaneous
3281163684,research paper printout for seminar,341.84,INR,2025-04-19T12:22:30Z,Suhani Gupta,education
3284434245,Exam printouts for finnals,125.58,INR,2024-10-23T01:27:39Z,Aditi Singh,education
3287588562,Minor project report prrint...,93.28,INR,2023-10-24T13:06:21Z,Aditi Singh,education
3286854167,Engineering graphics prints,283.96,INR,2024-11-28T07:16:37Z,Dingal,education
3287627574,Cab 26 evening ride,207.39,INR,2025-04-07T03:57:26Z,Prajwal sharma,transportation
3280660831,"Airport taxi pickup,,,",137.25,INR,2023-05-13T00:49:13Z,Siddharth Shukla,transportation
3280609137,report,94.72,INR,2024-08-21T03:50:45Z,Rahul Pardasani,education
3282089183,Supermarket home supplies groceries,867.5,INR,2024-09-08T21:49:51Z,Rohil Chaturvedi,miscellaneous
3289098211,ENGINEERING GRAPHICS PRINTS,293.88,INR,2024-10-30T13:00:52Z,Siddharth Shukla,education
3288173059,udemy morn,263.91,INR,2023-02-04T01:11:34Z,Dingal,education
3285304638,sent,3033.8,INR,2023-11-05T20:03:33Z,Siddharth Shukla,payment
1867129790,Electricity bill share apartment,1557.46,INR,2024-06-24T05:58:28Z,Suhani Gupta,miscellaneous
3284695664,Supermarket hoe supplies groceries,121.87,INR,2023-09-19T20:13:30Z,Rohil Chaturvedi,miscellaneous
3286633782,IPL match tickets stadium,1084.18,INR,2023-10-25T10:43:19Z,Raina,entertainment
3283984755,Haircut saalon charges barber shop!!,547.42,INR,2024-12-27T08:32:59Z,Ronak Khemka,miscellaneous
2897082159,Sent money via Paytm wallet,2320.8,INR,2023-07-27T23:17:42Z,Siddharth Shukla,payment
3286467155,Dominos pizza party,1248.42,INR,2023-06-24T12:53:05Z,Dingal,food
3286411156,WIFI TUES,1126.49,INR,2025-05-30T10:48:45Z,Siddharth Shukla,miscellaneous
3287945886,Dosa and filter coffee morning,681.16,USD,2024-11-18T21:54:58Z,Rohil Chaturvedi,food
3287268666,"wifi bill recharge paytm,,,",945.46,INR,2025-01-22T08:40:23Z,Ronak Khemka,miscellaneous
3287519545,SENT MONEY VIA PAYTM WALLET,1399.24,INR,2023-03-30T04:29:06Z,Raina,payment
3282673947,Balance settlement cleared out,2403.0,INR,2024-01-22T06:40:36Z,Suhani Gupta,payment
3289214790,Museum exhibition entry pass,342.6,INR,2023-03-30T12:13:47Z,Ronak Khemka,entertainment
3282971196,auto wed??,247.29,INR,2023-07-10T19:42:27Z,Raina,transportation
3289425444,Lch box shared with friends!!?,130.73,INR,2023-12-20T02:34:11Z,Suhani Gupta,food
3280033865,Payment to romomate split,64.87,INR,2024-11-09T02:41:48Z,Prajwal sharma,payment
3285411957,Photocopy notes from library,57.49,INR,2023-06-09T14:09:45Z,Ronak Khemka,education
3281546232,Airport taxxi pickup,160.19,INR,2024-11-08T16:03:04Z,Rahul Pardasani,transportation
3280040877,party 12,2442.86,USD,2025-03-14T17:44:43Z,saumya bansal,entertainment
3281663130,seminar morn,348.94,INR,2024-06-30T11:05:14Z,Ronak Khemka,education
3288781641,Scientific calculator for exam,400.97,INR,2024-01-30T07:39:52Z,saumya bansal,education
3288022267,Theme park ticket amusement ride,307.06,INR,2024-06-29T12:24:55Z,Ronak Khemka,entertainment
3289445971,earphones,475.48,INR,2023-11-18T10:05:03Z,Suhani Gupta,miscellaneous
3289587573,Weekly cab expenses,209.02,INR,2024-02-29T11:53:56Z,Rahul Pardasani,transportation
3289699766,sent - split,640.67,INR,2023-02-05T17:20:44Z,saumya bansal,payment
3286187980,Evening cab surge price,330.89,INR,2024-04-01T05:48:48Z,Raina,transportation
3284111873,cab fare to dntist clinic,328.9,INR,2024-10-23T13:57:48Z,Aditi Singh,miscellaneous
3285799466,Laaser tag gaing session,729.11,INR,2023-05-30T15:00:18Z,Siddharth Shukla,entertainment
2297102739,Club entry fee weekend drinks,2969.24,INR,2024-02-22T18:14:12Z,Raina,entertainment
3281106369,Starbucks cold brew coffee,1018.66,INR,2025-01-10T16:22:19Z,Aditi Singh,food
3006619855,Prints,30,INR,2023-11-28T17:24:00Z,Rahul Pardasani,education
3284518040,noodles,817.56,INR,2024-04-03T10:00:03Z,Prajwal sharma,food
3287895996,Sent money via Paytm wallet,2689.7,INR,2023-09-10T03:59:42Z,saumya bansal,payment
3289671474,Maths textbook photocopy,131.09,USD,2023-08-31T15:53:29Z,Ronak Khemka,education
3280651832,Tuorial notes copy shop,190.02,INR,2024-12-06T08:36:46Z,Rohil Chaturvedi,education
3280428879,PAID FOR DINNER AND CAB BACK,944.53,INR,2023-12-27T12:31:39Z,Raina,food
3282401074,concetr,2396.56,INR,2024-07-29T15:03:40Z,Ronak Khemka,entertainment
3285806123,gift for friend birhtday party,454.13,INR,2025-05-11T17:25:33Z,Prajwal sharma,miscellaneous
3288330272,Weekend getaway entry fee,1310.27,INR,2024-07-13T05:19:47Z,Raina,entertainment
3283216805,splitwise share,2486.63,INR,2024-01-03T04:17:01Z,Ronak Khemka,payment
3284871279,see msg,272.21,INR,2023-06-07T20:12:22Z,Raina,entertainment
3281444941,Gig entyr tickets live show,2338.29,INR,2023-10-30T23:38:43Z,Raina,entertainment
3283473953,UPI pd setlement to friend,76.15,INR,2024-11-14T16:10:10Z,Dingal,payment
3286563795,Concert pass music festival,2159.14,INR,2023-07-09T01:42:36Z,Raina,entertainment
3280830689,gym membership monthly fee,928.62,INR,2023-12-13T14:38:11Z,Dingal,miscellaneous
3288729252,canteen prinntout copy sheets - split,173.39,USD,2024-10-01T04:55:53Z,Aditi Singh,education
3285751945,SPIRAL BINDING LAB REPORT - split,353.79,INR,2023-03-24T15:47:38Z,Suhani Gupta,education
3288237653,ROOM KEYS DUPLICATION LOCK,168.7,INR,2025-05-26T11:39:50Z,Suhani Gupta,miscellaneous
3285665823,auto to laundry and back,254.62,INR,2025-01-27T00:35:29Z,Suhani Gupta,transportation
3283407790,ask rahul,161.7,INR,2024-10-19T13:18:07Z,Prajwal sharma,transportation
3284594600,Arcade games tickets play zone,150.94,INR,2023-06-20T10:19:14Z,Rahul Pardasani,entertainment
3281596416,haircut fri,1590.41,INR,2025-04-29T11:09:51Z,saumya bansal,miscellaneous
3286586339,Museum exhibition entry ticket,2529.16,USD,2024-09-14T04:49:32Z,Aditi Singh,entertainment
3288302004,same as before,99.61,USD,2023-10-26T13:40:52Z,saumya bansal,payment
3286546407,Metro smartcard online recharge,113.35,INR,2023-08-24T16:03:39Z,Suhani Gupta,transportation
3282961558,rent,366.97,INR,2025-04-15T11:47:02Z,Prajwal sharma,miscellaneous
3281301223,repayment for cab share,2267.43,INR,2024-11-20T12:26:41Z,Raina,payment
3289370424,contrib,799.79,INR,2023-09-15T13:21:05Z,Raina,food
3281849847,idk,545.81,INR,2023-02-10T21:21:08Z,Aditi Singh,education
3281969369,UPI payment settlemetn to friedn,2110.56,INR,2023-05-26T02:43:31Z,Suhani Gupta,payment
3286966175,Haircut salon charges barber shop,595.3,INR,2023-08-14T06:49:49Z,Prajwal sharma,miscellaneous
3108347234,Food,120,INR,2024-05-07T06:55:03Z,Rahul Pardasani,food
3282844745,Earphones replacement purchase,1370.71,INR,2023-08-28T11:34:06Z,Aditi Singh,miscellaneous
3281844911,paytm to friend for fod,589.99,INR,2023-02-06T09:06:42Z,Ronak Khemka,payment
3289847352,WASH BILL PAYMENT,613.52,INR,2024-11-04T13:33:37Z,Prajwal sharma,payment
1585110769,Party contribution drinks and snacks,2230.5,INR,2024-11-28T15:08:59Z,Ronak Khemka,entertainment
3281191579,LASER TAG GAMING SESSION,213.91,INR,2023-02-06T00:31:40Z,Siddharth Shukla,entertainment
3281207495,gym membership renewal pyt,524.93,INR,2024-07-22T01:18:28Z,Suhani Gupta,miscellaneous
3286611493,KFC chicken bucket,793.9,INR,2023-11-07T17:04:44Z,Rahul Pardasani,food
3287167300,Sent back borrrowed money cash,2357.46,INR,2023-03-09T23:18:08Z,Rahul Pardasani,payment
3289308405,Clb entry fee weekend drinks,581.05,INR,2024-01-15T02:36:58Z,Dingal,entertainment
3281213835,Splitwise settlement payment transfer,66.61,INR,2023-12-04T14:46:33Z,Raina,payment
3284216580,Stl balance on Splitwise app,959.2,INR,2025-04-25T09:10:45Z,Siddharth Shukla,payment
3287056571,Gifts for parents family trip,1569.97,INR,2024-10-23T21:18:38Z,saumya bansal,miscellaneous
3284636413,TASTY MOMOS NEAR COLLEGE GATE,198.46,USD,2024-03-17T14:07:18Z,Ronak Khemka,food
3284397151,Evening cab surge price,362.5,INR,2023-08-15T19:50:53Z,Ronak Khemka,transportation
3287361751,STADIUM MORN,2298.52,USD,2025-03-09T20:01:57Z,Prajwal sharma,entertainment
3286525404,Water bottle set room,1251.31,INR,2023-06-11T15:09:44Z,Siddharth Shukla,miscellaneous
3281205577,coursera subscription payment monthly,228.58,INR,2023-07-24T07:31:57Z,Prajwal sharma,education
3288605083,REPAY BORROWED CASH FOR MEDICINE - split,2288.58,INR,2024-02-20T01:34:20Z,Dingal,payment
3283985990,Theme park ticket amusement ride,1871.23,INR,2025-03-15T02:22:11Z,Dingal,entertainment
3281369407,toll wed,66.58,INR,2024-07-18T13:52:04Z,Prajwal sharma,transportation
3284404344,copy,110.94,INR,2024-04-13T23:18:08Z,Aditi Singh,education
3281153940,Burger King meal prep,862.99,INR,2025-01-20T09:17:52Z,Dingal,food
3288084049,Academic book purchase,360.81,INR,2025-02-23T12:27:42Z,Suhani Gupta,education
2980741915,Partyyyyyyy waffleeessss ????????,389,INR,2024-03-01T05:15:57Z,Raina,food
3288805368,snacks eve,1330.17,INR,2024-10-08T13:16:02Z,Raina,food
3285323535,Payment to roommate split,52.64,INR,2023-07-25T01:09:08Z,saumya bansal,payment
3288342058,paid for dinner and cab back,831.94,INR,2024-09-15T07:13:25Z,Dingal,food
3280101032,cab charge for birthday party,374.18,INR,2024-06-13T22:03:23Z,Suhani Gupta,transportation
3282275917,netflix and chill pizza order,892.29,INR,2024-06-20T04:28:59Z,saumya bansal,food
3289699213,Xerox copy of assignment sheets,397.44,INR,2025-03-13T20:02:22Z,Ronak Khemka,education
3288903655,MEDICINES FROM APOLLO PHARMACY,798.95,INR,2023-03-16T14:27:22Z,Aditi Singh,miscellaneous
3285856958,Settle all rmaining balances!!,1932.01,INR,2023-07-25T22:37:54Z,Rohil Chaturvedi,payment
3284765041,remaining,441.03,INR,2023-03-04T18:23:43Z,saumya bansal,education
3286068271,weekly,203.41,INR,2023-03-29T05:27:03Z,Aditi Singh,transportation
3288641214,Room cleaning supplies sweep!!,1196.96,INR,2025-02-23T22:46:18Z,Siddharth Shukla,miscellaneous
3289006374,"Cough syrup and cold medicines,,,",1322.33,INR,2024-07-01T11:24:51Z,Siddharth Shukla,miscellaneous
1407067286,Payment to roommate split,1949.03,INR,2023-09-23T17:40:03Z,Rohil Chaturvedi,payment
3284850425,codign bootcamp praty celebration,531.54,INR,2024-09-15T03:16:50Z,Aditi Singh,education
3286919934,dnr at subway with friends!!?,425.59,INR,2024-04-30T18:46:39Z,Dingal,food
3287806389,salon haircut and snacks ater,465.2,INR,2023-06-29T13:12:08Z,Aditi Singh,miscellaneous
3288476637,Assignment prnits urgent,117.39,INR,2024-03-21T05:06:01Z,saumya bansal,education
3283243073,Dinner at Waffle House with friends,774.55,INR,2025-05-16T18:57:44Z,Siddharth Shukla,food
3284751776,Metro ticket ride,310.15,INR,2024-11-09T20:52:22Z,Rohil Chaturvedi,transportation
3283711253,Cab fare bacck home,137.32,INR,2024-08-20T15:39:07Z,Ronak Khemka,transportation
3280777049,flipkart,370.59,INR,2025-03-02T01:20:50Z,Prajwal sharma,miscellaneous
3284962100,Pub nihgt with group friends!!?,1673.68,INR,2025-05-11T05:16:51Z,Suhani Gupta,entertainment
3284859507,ola bike evening commute,352.17,INR,2023-07-27T14:05:28Z,Siddharth Shukla,transportation
3286004758,Evening cab srge price,332.89,INR,2025-02-19T02:43:36Z,Raina,transportation
3280713348,Billiard table hourly rent,1684.6,INR,2023-08-17T15:51:36Z,Aditi Singh,entertainment
3286166380,fuel share road trip weekend,373.93,INR,2025-01-06T11:38:48Z,Siddharth Shukla,transportation
3286262682,Sccientific calculator for exam,146.68,INR,2025-02-13T09:58:09Z,Ronak Khemka,education
3284646796,SWIGGY,462.47,INR,2024-12-12T04:01:16Z,Rohil Chaturvedi,food
3283399818,Lunch with group at Haldirams,1027.28,INR,2024-11-07T06:45:18Z,saumya bansal,food
3288735550,idk,305.28,INR,2024-06-14T21:36:25Z,Rahul Pardasani,transportation
3280441399,emergency,1397.71,INR,2024-12-03T05:42:02Z,Rahul Pardasani,food
3283811080,transfer rent and electricity bill,88.17,INR,2023-03-21T07:15:35Z,Siddharth Shukla,payment
3286676406,Cough syrup and cold medicines,1229.22,INR,2023-01-07T15:41:55Z,Prajwal sharma,miscellaneous
3285700371,room rent share utility bills,1354.42,USD,2025-04-10T19:55:50Z,Siddharth Shukla,miscellaneous
1857955138,17 aug mor,132,INR,2022-08-17T06:27:19Z,Rohil Chaturvedi,transportation
3283963674,Bus ticket to city center,160.02,INR,2024-06-05T00:48:13Z,Prajwal sharma,transportation
3281167247,Exam fes university porttal,416.23,USD,2025-01-07T12:26:31Z,Prajwal sharma,education
3283209256,Chai and samosa at canteen,1172.78,USD,2024-03-25T16:02:00Z,Ronak Khemka,food
3282003257,Electricity bill share apartmet,1021.43,INR,2024-07-10T12:07:36Z,Rohil Chaturvedi,miscellaneous
3281950849,charger fri,786.42,INR,2025-05-10T07:49:00Z,Prajwal sharma,miscellaneous
3288758578,Repay debt cleared friend - split,2070.22,INR,2024-03-11T04:44:12Z,Aditi Singh,payment
3280808972,WiFi internet motnhly broadband bill,724.68,INR,2023-04-23T10:03:06Z,Ronak Khemka,miscellaneous
3281025663,Swiggy order from Haldirams,666.83,INR,2023-09-12T12:11:37Z,Siddharth Shukla,food
2592439109,Cafe ,55,INR,2023-08-23T08:43:54Z,Rahul Pardasani,food
3289403547,recharge,517.65,USD,2023-02-13T12:57:20Z,Aditi Singh,miscellaneous
3288561862,tol,44.84,INR,2024-07-24T14:05:15Z,Dingal,transportation
3285510524,Textbook for Physics couurse,502.99,INR,2024-07-23T23:26:33Z,Suhani Gupta,education
3289041217,"netflix and chill pizza order,,,",1070.38,INR,2024-06-16T09:53:36Z,Raina,food
3283798115,"Room rent payment settlement,,,",2075.3,INR,2023-06-10T02:07:22Z,Aditi Singh,payment
3287780909,Theme prk ticket amusement ride!!?,2985.57,INR,2023-06-01T21:23:50Z,Suhani Gupta,entertainment
3283936116,Academic book purchase,414.16,INR,2024-12-28T13:55:57Z,Siddharth Shukla,education
3285442795,canteen lunch notes pritns,1062.01,INR,2025-02-21T03:03:15Z,Dingal,food
1993441705,Haircut salon charges barber shop,782.04,INR,2024-03-31T13:38:21Z,Dingal,miscellaneous
3281064761,lunch box shaerd wih friends,1347.96,INR,2024-09-26T17:12:59Z,Siddharth Shukla,food
3288459990,recharge coupon for zomato pro - split,22.21,INR,2025-05-31T23:02:36Z,saumya bansal,food
3280680538,Room keys duplication lok,1664.19,INR,2024-12-06T17:32:38Z,Dingal,miscellaneous
3286157009,Tea stall chai sutta,498.95,INR,2025-04-14T13:46:37Z,Suhani Gupta,food
3288646035,Room keys duplicatioon lock.,995.0,INR,2023-07-28T02:44:50Z,Dingal,miscellaneous
3285781899,standup show dinner afterwards,228.88,INR,2024-03-30T11:45:10Z,Ronak Khemka,entertainment
3281524980,Amazon delivery package online buy,886.19,INR,2023-02-24T07:20:13Z,Prajwal sharma,miscellaneous
3282680163,Sent back borrowed money cash,2595.15,INR,2025-04-15T20:09:05Z,saumya bansal,payment
3288126885,Ice cream scoop desert,447.22,INR,2024-09-09T13:43:07Z,Siddharth Shukla,food
3288972546,Tuk tuk fare station,241.73,INR,2023-06-25T00:12:30Z,Ronak Khemka,transportation
3284272194,UPI payment settlement to friend,1230.72,INR,2023-09-06T11:28:31Z,Ronak Khemka,payment
3283432473,Cleared all pending debts Splitwise,1137.43,INR,2025-03-21T07:07:49Z,saumya bansal,payment
3282128985,STARBUCKS COD BREW COFFEE,1225.85,INR,2024-06-10T18:46:03Z,Suhani Gupta,food
3289400304,gift sat,346.01,INR,2023-01-01T11:55:56Z,Aditi Singh,miscellaneous
3286674884,paratha,354.0,INR,2023-03-11T03:22:56Z,Rahul Pardasani,food
3280634269,Paid baack emergency cash borrow,2320.1,INR,2023-11-13T12:59:05Z,Rohil Chaturvedi,payment
3285437055,coursera subscription payment monthly,304.48,INR,2023-01-22T18:52:13Z,Raina,education
3282994260,Stationery notebook and pens,513.78,INR,2025-03-14T03:41:54Z,Suhani Gupta,education
3286579372,Spotify premium familly plan,1454.34,INR,2023-03-03T04:35:12Z,Prajwal sharma,entertainment
3281986971,Dentist doctor consultation clinic,730.65,INR,2024-12-29T07:56:33Z,Rohil Chaturvedi,miscellaneous
3085396961,Exam fees university portal,574.65,INR,2023-06-17T18:31:11Z,Ronak Khemka,education
3083241762,Auto haldiram,69,INR,2024-04-25T08:12:17Z,Rahul Pardasani,transportation
3284239057,notebooks and files for class,449.13,INR,2023-01-30T05:08:50Z,Rahul Pardasani,education
3287504581,Airport taxi pickup,92.77,INR,2023-05-02T05:11:10Z,Rohil Chaturvedi,transportation
3284394659,SCIENTIFIC CALCULATOR FOR EXAM,161.88,INR,2024-01-30T17:22:40Z,Suhani Gupta,education
3286609988,zomato,481.67,INR,2023-09-17T20:56:39Z,Suhani Gupta,food
3284484884,Bowling game bowling lane,1449.44,INR,2024-12-10T14:43:32Z,Aditi Singh,entertainment
3283079749,Earphones replacement purchase,617.58,INR,2023-11-23T15:09:38Z,Siddharth Shukla,miscellaneous
3286501900,Uber auto daly commute - split,328.61,INR,2023-04-30T07:53:35Z,Rahul Pardasani,transportation
3286932877,arcade gaming and pizza,155.89,INR,2023-11-02T08:37:11Z,Raina,entertainment
3283936838,Repay debt cleared friend,3175.58,INR,2023-05-27T05:01:41Z,Siddharth Shukla,payment
3282524526,repay borrowed cash for medicine - split,1921.4,INR,2023-10-23T18:49:29Z,Raina,payment
3282236414,"toll,,,",56.39,INR,2025-03-29T11:48:18Z,saumya bansal,transportation
3284487197,Morning auto fare college,275.32,INR,2023-01-13T09:11:13Z,Suhani Gupta,transportation
3289104754,new one,250.24,INR,2023-11-23T04:35:33Z,Raina,education
2075446012,Haircut salon charges barber shop,803.23,INR,2023-10-09T01:01:53Z,Siddharth Shukla,miscellaneous
3285138520,"cahs fri,,,",1799.47,INR,2024-08-25T21:43:31Z,Siddharth Shukla,payment
3289477897,Splitwise settlement payment transfer,558.62,INR,2024-05-19T09:21:41Z,Rohil Chaturvedi,payment
3286229993,Auto 18 morning commute,78.48,INR,2025-02-18T09:31:12Z,Dingal,transportation
3285923509,Research paper printout for seminar,397.9,USD,2023-11-23T10:52:22Z,Ronak Khemka,education
3282893683,maggi sat??,1408.29,INR,2024-11-20T13:29:06Z,Siddharth Shukla,food
3287207520,chaat pappdi street food,1050.37,USD,2023-07-04T06:40:54Z,Prajwal sharma,food
3280806989,WATER BOTTLE SET ROOOM,456.33,INR,2024-08-21T00:06:40Z,Rohil Chaturvedi,miscellaneous
3280576300,Coding bootcamp coursse fee,111.55,INR,2024-01-06T13:38:27Z,Raina,education
3287101998,"Amazon delivery package online buy,,,",596.6,INR,2023-07-20T19:15:32Z,Aditi Singh,miscellaneous
3286551444,Birthday gift for dude party - split,664.13,INR,2024-05-08T04:06:39Z,Aditi Singh,miscellaneous
3283949686,Bowwling alley games Smaash,1432.09,INR,2025-04-18T07:14:55Z,Rahul Pardasani,entertainment
3284452366,Birthday gift for friend party,1007.42,INR,2023-07-27T19:53:47Z,Suhani Gupta,miscellaneous
3285059273,today morning,139.31,INR,2025-04-24T07:32:54Z,Raina,transportation
3289530758,uber,446.11,INR,2023-11-30T14:22:02Z,Siddharth Shukla,transportation
3285904356,Settled balance on Splitwise app...,385.17,INR,2024-10-19T00:46:01Z,Raina,payment
3283083917,Arcade games tickets play zone,1322.95,INR,2025-02-26T04:30:47Z,Dingal,entertainment
3288683165,amazon delivery package online buy,714.88,INR,2023-03-03T00:29:02Z,Suhani Gupta,miscellaneous
3284171824,Burger Kign meal pep,1249.62,INR,2023-12-18T16:33:27Z,Rohil Chaturvedi,food
3280158074,ride!!?,320.6,INR,2023-12-04T17:53:31Z,Ronak Khemka,transportation
3282743542,cleared grocery delivery balance - split,1287.32,INR,2023-01-22T04:23:11Z,Aditi Singh,payment
3289628848,coffee,746.42,USD,2025-04-10T13:22:06Z,Dingal,food
3287720790,DJ night etry tkt,527.46,INR,2023-05-23T23:55:29Z,Dingal,entertainment
3282687462,misc - split,481.27,INR,2024-01-14T04:54:35Z,Raina,entertainment
3284659243,dnr morn!!,566.48,INR,2024-12-13T23:27:25Z,Rohil Chaturvedi,food
3289397736,Stationery notebook and pens,382.41,INR,2024-11-22T19:04:36Z,Siddharth Shukla,education
3289976607,Medicines from Apollo pharmcay,880.83,INR,2023-03-17T09:48:27Z,Rahul Pardasani,miscellaneous
3285189125,Notebooks and files for class...,29.14,INR,2023-02-21T21:23:24Z,Siddharth Shukla,education
3289252060,laudry,384.57,INR,2024-02-09T17:22:55Z,Prajwal sharma,miscellaneous
3280326520,MOMOS SAT??,657.53,INR,2024-07-22T01:38:28Z,Raina,food
3287824803,McD burger and fries,215.63,INR,2023-02-12T19:38:00Z,Aditi Singh,food
3283869522,Paid back for food and dinner,2819.29,INR,2025-02-16T00:57:21Z,Dingal,payment
3284878790,PLAYSTATION ARCADE GAMING LOUNGE,2341.73,INR,2025-05-29T08:01:37Z,Raina,entertainment
3281109724,Snacks and chips for study session,677.99,INR,2023-03-16T20:56:49Z,Suhani Gupta,food
3281149754,Theme park ticket amusement ride,209.26,INR,2025-03-25T06:57:14Z,Prajwal sharma,entertainment
3282143738,Splitwise settlement payment transfer,651.71,INR,2023-12-12T19:56:02Z,Rahul Pardasani,payment
3286254479,Shawarma roll evening,1360.88,INR,2023-11-12T12:23:38Z,Ronak Khemka,food
3286539635,museum exhibition entry tkt,1684.31,INR,2024-11-12T14:44:16Z,Ronak Khemka,entertainment
3285520022,rchrg coupon for zomato pro,558.15,INR,2023-09-07T18:56:52Z,Siddharth Shukla,food
3285942851,Bowling alley games Smaash,1504.79,INR,2023-06-01T06:53:29Z,Rahul Pardasani,entertainment
3282403126,print shop near restaurant,83.03,INR,2025-02-11T23:32:04Z,Aditi Singh,education
3287575931,Gaming zone entry ticket,1649.64,INR,2023-11-17T20:58:37Z,Suhani Gupta,entertainment
3285287395,spot premium family pan,1316.85,INR,2023-01-31T23:21:21Z,Rahul Pardasani,entertainment
3285297649,Toiletries shampoo soap face wash,967.99,INR,2023-07-31T02:22:40Z,Raina,miscellaneous
3286100741,metro recharge card top up,126.5,INR,2024-03-17T11:33:19Z,Dingal,transportation
3284226515,ubr to conceert venue entry,152.17,INR,2023-09-20T13:36:17Z,Siddharth Shukla,transportation
3284881124,EARPHONES REPLACEMENT PURCHASE,137.98,INR,2023-10-24T13:19:03Z,Suhani Gupta,miscellaneous
3288317698,Xerx copy of assignment sheets,117.46,INR,2025-04-20T04:11:52Z,Rohil Chaturvedi,education
3282835492,Toiletries shampoo soap face wahs!!?,1164.67,INR,2023-09-28T20:22:50Z,Dingal,miscellaneous
3288271131,"Theme park ticket amusement ride,,,",712.42,INR,2025-03-16T22:35:29Z,Rahul Pardasani,entertainment
3280526583,concert sat,1960.57,INR,2025-04-21T06:26:49Z,Siddharth Shukla,entertainment
